"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"626AC755F0970083","classic_bike","2024-02-14 17:49:25.075","2024-02-14 17:57:43.684","E 25 St & 1 Ave","6004.07","St Marks Pl & 2 Ave","5669.10",40.7381765,-73.97738662,40.7284186,-73.98713956,"member"
"CC2E0E86AB9754F3","electric_bike","2024-02-07 17:14:17.562","2024-02-07 17:25:11.238","E 25 St & 1 Ave","6004.07","Stanton St & Norfolk St","5445.07",40.738086104,-73.977114201,40.720747,-73.986274,"member"
"4108AD39AAAC318A","classic_bike","2024-02-05 08:58:07.479","2024-02-05 09:03:52.056","Christopher St & Greenwich St","5847.01","Greenwich St & Hubert St","5470.10",40.73291553,-74.00711384,40.721319,-74.010065,"member"
"ADC423B0CDD4BBEB","electric_bike","2024-02-07 17:12:46.422","2024-02-07 17:17:24.599","Mercer St & Bleecker St","5679.05","Christopher St & Greenwich St","5847.01",40.727192044,-73.99644196,40.73291553,-74.00711384,"member"
"C675B32484991511","classic_bike","2024-02-07 09:43:01.286","2024-02-07 09:47:52.524","Christopher St & Greenwich St","5847.01","Mercer St & Bleecker St","5679.05",40.73291553,-74.00711384,40.72706363348306,-73.99662137031554,"member"
"0F885FE5F1B1C3F9","classic_bike","2024-02-15 08:05:06.918","2024-02-15 08:26:14.275","Mercer St & Bleecker St","5679.05","Christopher St & Greenwich St","5847.01",40.72706363348306,-73.99662137031554,40.73291553,-74.00711384,"member"
"F5C66712445E7E9B","electric_bike","2024-02-18 19:21:53.105","2024-02-18 19:25:47.462","Union St & 4 Ave","4175.15","Union St & 4 Ave","4175.15",40.677218437,-73.982543707,40.6772744,-73.98282002,"member"
"1361B6EB3A1CE9FC","classic_bike","2024-02-15 00:55:21.589","2024-02-15 01:07:31.794","E 20 St & FDR Dr","5886.13","E 20 St & FDR Dr","5886.13",40.733208626522426,-73.9756813647,40.733208626522426,-73.9756813647,"member"
"25B5921769D0C705","classic_bike","2024-02-26 08:04:03.286","2024-02-26 08:20:00.553","Mercer St & Bleecker St","5679.05","Mercer St & Bleecker St","5679.05",40.72706363348306,-73.99662137031554,40.72706363348306,-73.99662137031554,"member"
"82E7E864A64D6EF1","electric_bike","2024-02-07 16:58:15.898","2024-02-07 17:03:46.978","Nassau Ave & Newell St","5623.03","Nassau Ave & Newell St","5623.03",40.724961281,-73.9475739,40.724812564400175,-73.94752621650696,"member"
"DE19DEC7517207D7","classic_bike","2024-02-28 09:01:29.715","2024-02-28 09:07:38.845","Flatbush Ave & Lincoln Rd","3593.1","Flatbush Ave & Lincoln Rd","3593.1",40.66131,-73.96091,40.66131,-73.96091,"member"
"CD7DE589693875E3","classic_bike","2024-02-07 05:30:32.791","2024-02-07 05:38:56.583","Christopher St & Greenwich St","5847.01","Mercer St & Bleecker St","5679.05",40.73291553,-74.00711384,40.72706363348306,-73.99662137031554,"member"
"79D01027523A1C52","electric_bike","2024-02-22 05:48:52.615","2024-02-22 05:54:01.733","Christopher St & Greenwich St","5847.01","Mercer St & Bleecker St","5679.05",40.732925534,-74.006988049,40.72706363348306,-73.99662137031554,"member"
"920E24A8C413CBFC","electric_bike","2024-02-03 01:10:34.559","2024-02-03 01:16:48.281","E 26 St & 3 Ave","6089.11","E 20 St & FDR Dr","5886.13",40.740733266,-73.98165381,40.733208626522426,-73.9756813647,"member"
"F0FEF74745C445A9","electric_bike","2024-02-13 05:51:42.882","2024-02-13 05:57:12.015","Christopher St & Greenwich St","5847.01","Mercer St & Bleecker St","5679.05",40.732944130999996,-74.007018566,40.72706363348306,-73.99662137031554,"member"
"4CBD7FCEE1AF17B1","electric_bike","2024-02-23 22:05:06.825","2024-02-23 22:14:06.819","Mercer St & Bleecker St","5679.05","E 22 St & 2 Ave","5971.09",40.727020025,-73.996636033,40.73716919369882,-73.98122549057007,"member"
"3B665A8238F48157","electric_bike","2024-02-11 12:23:48.127","2024-02-11 12:30:57.858","E 20 St & FDR Dr","5886.13","E 22 St & 2 Ave","5971.09",40.733176708,-73.975664735,40.73716919369882,-73.98122549057007,"member"
